page_id,window_start,window_end,total_posts_3d,posts_per_day,total_reactions_3d,total_comments_3d,total_shares_3d,engagement_per_post,avg_negative_ratio_3d,positive_reactions_3d,negative_reactions_3d,reaction_trend
facebook_page,2015-06-08,2015-06-12,6,2.0,11266,48,29,1877.6666666666667,0.0,11266,0,-1946
facebook_page,2015-06-10,2015-06-14,5,1.6666666666666667,9018,63,25,1803.6,0.0,9018,0,-2476
facebook_page,2015-06-12,2015-06-16,3,1.0,6533,61,2,2177.6666666666665,0.0,6533,0,-311
facebook_page,2015-06-14,2015-06-17,3,1.0,6091,114,14,2030.3333333333333,0.0,6091,0,-140
facebook_page,2015-06-16,2015-06-18,4,1.3333333333333333,8232,88,25,2058.0,0.0,8232,0,2150
facebook_page,2015-06-17,2015-06-19,4,1.3333333333333333,8262,83,27,2065.5,0.0,8262,0,161
facebook_page,2015-06-18,2015-06-20,6,2.0,12868,56,17,2144.6666666666665,0.0,12868,0,2325
facebook_page,2015-06-19,2015-06-21,9,3.0,19698,127,30,2188.6666666666665,0.0,19698,0,8950
facebook_page,2015-06-20,2015-06-22,9,3.0,19885,125,35,2209.4444444444443,0.0,19885,0,-4258
facebook_page,2015-06-21,2015-06-23,7,2.3333333333333335,15265,86,48,2180.714285714286,0.0,15265,0,-9125
facebook_page,2015-06-22,2015-06-24,3,1.0,6517,30,27,2172.3333333333335,0.0,6517,0,15
facebook_page,2015-06-23,2015-06-25,5,1.6666666666666667,4251,26,24,850.2,0.0,4251,0,-1904
facebook_page,2015-06-24,2015-06-26,6,2.0,6458,49,19,1076.3333333333333,0.0,6458,0,1830
facebook_page,2015-06-25,2015-06-29,6,2.0,5547,38,14,924.5,0.0,5547,0,1370
facebook_page,2015-06-26,2015-07-01,4,1.3333333333333333,6716,59,12,1679.0,0.0,6716,0,-2942
facebook_page,2015-06-29,2015-07-04,3,1.0,4593,64,2,1531.0,0.0,4593,0,618
facebook_page,2015-07-01,2015-07-05,3,1.0,5605,65,2,1868.3333333333333,0.0,5605,0,1213
facebook_page,2015-07-04,2015-07-06,4,1.3333333333333333,8007,563,35,2001.75,0.0,8007,0,1583
facebook_page,2015-07-05,2015-07-09,6,2.0,13000,580,35,2166.6666666666665,0.0,13000,0,4599
facebook_page,2015-07-06,2015-07-14,6,2.0,12944,581,35,2157.3333333333335,0.0,12944,0,-1245
facebook_page,2015-07-09,2015-07-15,5,1.6666666666666667,11328,71,0,2265.6,0.0,11328,0,-5026
facebook_page,2015-07-14,2015-07-16,4,1.3333333333333333,8984,423,122,2246.0,0.0,8984,0,2311
facebook_page,2015-07-15,2015-07-19,4,1.3333333333333333,8847,772,215,2211.75,0.0,8847,0,234
facebook_page,2015-07-16,2015-07-29,5,1.6666666666666667,11042,776,216,2208.4,0.0,11042,0,-487
facebook_page,2015-07-19,2015-08-01,5,1.6666666666666667,11028,386,139,2205.6,0.0,11028,0,2434
facebook_page,2015-07-29,2015-08-02,5,1.6666666666666667,11031,26,46,2206.2,0.0,11031,0,-1958
facebook_page,2015-08-01,2015-08-03,4,1.3333333333333333,9650,22,45,2412.5,0.0,9650,0,-1854
facebook_page,2015-08-02,2015-08-04,3,1.0,6254,11,0,2084.6666666666665,0.0,6254,0,-965
facebook_page,2015-08-03,2015-08-05,3,1.0,6305,18,0,2101.6666666666665,0.0,6305,0,-526
facebook_page,2015-08-04,2015-08-06,4,1.3333333333333333,7563,227,64,1890.75,0.0,7563,0,2800
facebook_page,2015-08-05,2015-08-07,5,1.6666666666666667,10879,254,64,2175.8,0.0,10879,0,2300
facebook_page,2015-08-06,2015-08-12,5,1.6666666666666667,11220,248,64,2244.0,0.0,11220,0,-1443
facebook_page,2015-08-07,2015-08-14,4,1.3333333333333333,9435,313,78,2358.75,0.0,9435,0,-2301
facebook_page,2015-08-12,2015-08-16,3,1.0,7506,302,78,2502.0,0.0,7506,0,30
facebook_page,2015-08-14,2015-08-19,3,1.0,6833,308,78,2277.6666666666665,0.0,6833,0,-331
facebook_page,2015-08-16,2015-08-25,4,1.3333333333333333,8336,393,119,2084.0,0.0,8336,0,1131
facebook_page,2015-08-19,2015-08-26,5,1.6666666666666667,9023,730,225,1804.6,0.0,9023,0,1390
facebook_page,2015-08-25,2015-08-27,7,2.3333333333333335,13045,842,341,1863.5714285714287,0.0,13045,0,2188
facebook_page,2015-08-26,2015-08-28,6,2.0,10509,500,223,1751.5,0.0,10509,0,-2092
facebook_page,2015-08-27,2015-08-29,7,2.3333333333333335,12475,189,118,1782.142857142857,0.0,12475,0,-666
facebook_page,2015-08-28,2015-08-30,6,2.0,10574,118,4,1762.3333333333333,0.0,10574,0,2823
facebook_page,2015-08-29,2015-09-01,6,2.0,10468,454,125,1744.6666666666667,0.0,10468,0,-4164
facebook_page,2015-08-30,2015-09-04,4,1.3333333333333333,7221,637,200,1805.25,0.0,7221,0,-2012
facebook_page,2015-09-01,2015-09-05,3,1.0,5320,632,208,1773.3333333333333,0.0,5320,0,1028
facebook_page,2015-09-04,2015-09-07,3,1.0,6801,282,87,2267.0,0.0,6801,0,564
facebook_page,2015-09-05,2015-09-10,5,1.6666666666666667,9973,364,125,1994.6,0.0,9973,0,3061
facebook_page,2015-09-07,2015-09-11,6,2.0,11705,364,117,1950.8333333333333,0.0,11705,0,1279
facebook_page,2015-09-10,2015-09-12,7,2.3333333333333335,13085,386,144,1869.2857142857142,0.0,13085,0,-1228
facebook_page,2015-09-11,2015-09-13,8,2.6666666666666665,13247,328,108,1655.875,0.0,13247,0,1491
facebook_page,2015-09-12,2015-09-14,7,2.3333333333333335,10454,301,129,1493.4285714285713,0.0,10454,0,-2894
facebook_page,2015-09-13,2015-09-15,6,2.0,8384,281,120,1397.3333333333333,0.0,8384,0,-3460
facebook_page,2015-09-14,2015-09-16,3,1.0,4906,60,45,1635.3333333333333,0.0,4906,0,806
facebook_page,2015-09-15,2015-09-20,5,1.6666666666666667,7429,402,97,1485.8,0.0,7429,0,1699
facebook_page,2015-09-16,2015-09-23,5,1.6666666666666667,6590,408,81,1318.0,0.0,6590,0,-821
facebook_page,2015-09-20,2015-09-24,6,2.0,7368,672,165,1228.0,0.0,7368,0,-939
facebook_page,2015-09-23,2015-09-25,4,1.3333333333333333,6050,573,162,1512.5,0.0,6050,0,1220
facebook_page,2015-09-24,2015-09-28,6,2.0,9943,576,159,1657.1666666666667,0.0,9943,0,2294
facebook_page,2015-09-25,2015-10-02,5,1.6666666666666667,9444,302,72,1888.8,0.0,9444,0,-120
facebook_page,2015-09-28,2015-10-05,5,1.6666666666666667,8216,62,3,1643.2,0.0,8216,0,-3901
facebook_page,2015-10-02,2015-10-07,5,1.6666666666666667,7511,69,14,1502.2,0.0,7511,0,2088
facebook_page,2015-10-05,2015-10-08,7,2.3333333333333335,7603,83,31,1086.142857142857,0.0,7603,0,1200
facebook_page,2015-10-07,2015-10-09,8,2.6666666666666665,8727,296,101,1090.875,0.0,8727,0,-2072
facebook_page,2015-10-08,2015-10-10,6,2.0,6383,273,90,1063.8333333333333,0.0,6383,0,-348
facebook_page,2015-10-09,2015-10-12,6,2.0,9416,469,152,1569.3333333333333,0.0,9416,0,3109
facebook_page,2015-10-10,2015-10-16,6,2.0,10165,377,185,1694.1666666666667,0.0,10165,0,1021
facebook_page,2015-10-12,2015-10-19,6,2.0,10410,377,185,1735.0,0.0,10410,0,-3136
facebook_page,2015-10-16,2015-10-20,4,1.3333333333333333,7740,160,106,1935.0,0.0,7740,0,-310
facebook_page,2015-10-19,2015-10-21,6,2.0,11246,93,5,1874.3333333333333,0.0,11246,0,4282
facebook_page,2015-10-20,2015-10-23,6,2.0,10854,87,5,1809.0,0.0,10854,0,-858
facebook_page,2015-10-21,2015-10-24,11,3.6666666666666665,14193,260,71,1290.2727272727273,0.0,14193,0,-477
facebook_page,2015-10-23,2015-10-25,8,2.6666666666666665,8739,195,66,1092.375,0.0,8739,0,-780
facebook_page,2015-10-24,2015-10-26,8,2.6666666666666665,8045,221,66,1005.625,0.0,8045,0,-4891
facebook_page,2015-10-25,2015-10-27,6,2.0,6570,63,0,1095.0,0.0,6570,0,3502
facebook_page,2015-10-26,2015-10-28,11,3.6666666666666665,12398,83,4,1127.090909090909,0.0,12398,0,5742
facebook_page,2015-10-27,2015-10-29,11,3.6666666666666665,12286,64,4,1116.909090909091,0.0,12286,0,-3528
facebook_page,2015-10-28,2015-10-30,11,3.6666666666666665,12983,91,6,1180.2727272727273,0.0,12983,0,-1629
facebook_page,2015-10-29,2015-10-31,8,2.6666666666666665,9379,134,2,1172.375,0.0,9379,0,2250
facebook_page,2015-10-30,2015-11-01,11,3.6666666666666665,13310,181,3,1210.0,0.0,13310,0,-294
facebook_page,2015-10-31,2015-11-02,9,3.0,10212,161,4,1134.6666666666667,0.0,10212,0,-1123
facebook_page,2015-11-01,2015-11-03,7,2.3333333333333335,7957,95,4,1136.7142857142858,0.0,7957,0,-3936
facebook_page,2015-11-02,2015-11-04,5,1.6666666666666667,5591,62,4,1118.2,0.0,5591,0,438
facebook_page,2015-11-03,2015-11-05,4,1.3333333333333333,4441,38,3,1110.25,0.0,4441,0,-18
facebook_page,2015-11-04,2015-11-06,6,2.0,5315,51,6,885.8333333333334,0.0,5315,0,-696
facebook_page,2015-11-05,2015-11-08,6,2.0,6568,108,8,1094.6666666666667,0.0,6568,0,2841
facebook_page,2015-11-06,2015-11-10,6,2.0,6846,133,6,1141.0,0.0,6846,0,-614
facebook_page,2015-11-08,2015-11-11,6,2.0,8742,141,7,1457.0,0.0,8742,0,-53
facebook_page,2015-11-10,2015-11-15,5,1.6666666666666667,5910,71,4,1182.0,0.0,5910,0,-269
facebook_page,2015-11-11,2015-11-16,6,2.0,6982,52,4,1163.6666666666667,0.0,6982,0,-1438
facebook_page,2015-11-15,2015-11-19,5,1.6666666666666667,6381,62,1,1276.2,0.0,6381,0,2178
facebook_page,2015-11-16,2015-11-21,6,2.0,7427,71,8,1237.8333333333333,0.0,7427,0,-295
facebook_page,2015-11-19,2015-11-22,5,1.6666666666666667,5181,65,8,1036.2,0.0,5181,0,-3083
facebook_page,2015-11-21,2015-11-23,4,1.3333333333333333,2137,31,7,534.25,0.0,2137,0,-1912
facebook_page,2015-11-22,2015-11-24,3,1.0,243,24,2,81.0,0.0,243,0,57
facebook_page,2015-11-23,2015-11-30,3,1.0,336,17,4,112.0,0.0,336,0,54
facebook_page,2015-11-24,2015-12-02,4,1.3333333333333333,692,41,21,173.0,0.0,692,0,338
facebook_page,2015-11-30,2015-12-05,4,1.3333333333333333,715,42,19,178.75,0.0,715,0,-13
facebook_page,2015-12-02,2015-12-07,4,1.3333333333333333,701,58,17,175.25,0.0,701,0,-316
facebook_page,2015-12-05,2015-12-09,4,1.3333333333333333,524,36,1,131.0,0.0,524,0,138
facebook_page,2015-12-07,2015-12-14,4,1.3333333333333333,625,43,1,156.25,0.0,625,0,102
facebook_page,2015-12-09,2015-12-15,4,1.3333333333333333,598,32,1,149.5,0.0,598,0,-166
facebook_page,2015-12-14,2015-12-16,4,1.3333333333333333,655,56,0,163.75,0.0,655,0,94
facebook_page,2015-12-15,2015-12-17,4,1.3333333333333333,580,41,0,145.0,0.0,580,0,54
facebook_page,2015-12-16,2015-12-18,5,1.6666666666666667,715,57,0,143.0,0.0,715,0,-88
facebook_page,2015-12-17,2015-12-19,4,1.3333333333333333,487,36,0,121.75,0.0,487,0,-59
facebook_page,2015-12-18,2015-12-20,5,1.6666666666666667,713,63,1,142.6,0.0,713,0,145
facebook_page,2015-12-19,2015-12-21,6,2.0,963,60,1,160.5,0.0,963,0,390
facebook_page,2015-12-20,2015-12-22,7,2.3333333333333335,1415,70,3,202.14285714285714,0.0,1415,0,167
facebook_page,2015-12-21,2015-12-24,7,2.3333333333333335,1321,41,3,188.71428571428572,0.0,1321,0,-199
facebook_page,2015-12-22,2015-12-25,5,1.6666666666666667,1047,32,6,209.4,0.0,1047,0,-336
facebook_page,2015-12-24,2015-12-28,7,2.3333333333333335,806,19,4,115.14285714285714,0.0,806,0,20
facebook_page,2015-12-25,2015-12-29,6,2.0,889,32,4,148.16666666666666,0.0,889,0,158
facebook_page,2015-12-28,2015-12-31,6,2.0,995,28,2,165.83333333333334,0.0,995,0,11
facebook_page,2015-12-29,2016-01-03,6,2.0,1128,46,2,188.0,0.0,1128,0,70
facebook_page,2015-12-31,2016-01-05,9,3.0,1639,95,3,182.11111111111111,0.0,1639,0,563
facebook_page,2016-01-03,2016-01-08,9,3.0,1689,100,2,187.66666666666666,0.0,1689,0,-72
facebook_page,2016-01-05,2016-01-10,6,2.0,1357,93,4,226.16666666666666,0.0,1357,0,-773
facebook_page,2016-01-08,2016-01-11,5,1.6666666666666667,1011,66,193,202.2,0.0,1011,0,167
facebook_page,2016-01-10,2016-01-13,5,1.6666666666666667,773,73,194,154.6,0.0,773,0,22
facebook_page,2016-01-11,2016-01-15,7,2.3333333333333335,1745,88,192,249.28571428571428,0.0,1745,0,545
facebook_page,2016-01-13,2016-01-16,5,1.6666666666666667,1402,76,3,280.4,0.0,1402,0,62
facebook_page,2016-01-15,2016-01-17,5,1.6666666666666667,1502,63,2,300.4,0.0,1502,0,-850
facebook_page,2016-01-16,2016-01-20,3,1.0,649,32,2,216.33333333333334,0.0,649,0,35
facebook_page,2016-01-17,2016-01-22,3,1.0,506,15,0,168.66666666666666,0.0,506,0,-181
facebook_page,2016-01-20,2016-01-23,3,1.0,397,9,1,132.33333333333334,0.0,397,0,-106
facebook_page,2016-01-22,2016-01-24,3,1.0,352,10,17,117.33333333333333,0.0,352,0,133
facebook_page,2016-01-23,2016-01-25,3,1.0,746,12,17,248.66666666666666,0.0,746,0,322
facebook_page,2016-01-24,2016-01-26,3,1.0,765,18,16,255.0,0.0,765,0,-42
facebook_page,2016-01-25,2016-01-28,3,1.0,1063,27,0,354.3333333333333,0.0,1063,0,37
facebook_page,2016-01-26,2016-01-29,4,1.3333333333333333,1496,32,0,374.0,0.0,1496,0,736
facebook_page,2016-01-28,2016-01-30,8,2.6666666666666665,3163,84,1,395.375,0.0,3163,0,1327
facebook_page,2016-01-29,2016-01-31,10,3.3333333333333335,3716,98,1,371.6,0.0,3716,0,157
facebook_page,2016-01-30,2016-02-01,11,3.6666666666666665,3845,101,1,349.54545454545456,0.0,3845,0,-802
facebook_page,2016-01-31,2016-02-02,8,2.6666666666666665,2369,63,0,296.125,0.0,2369,0,-702
facebook_page,2016-02-01,2016-02-04,6,2.0,1552,55,2,258.6666666666667,0.0,1552,0,-789
facebook_page,2016-02-02,2016-02-07,6,2.0,1265,61,4,210.83333333333334,0.0,1265,0,387
facebook_page,2016-02-04,2016-02-08,5,1.6666666666666667,1180,46,5,236.0,0.0,1180,0,30
facebook_page,2016-02-07,2016-02-09,5,1.6666666666666667,1385,33,3,277.0,0.0,1385,0,-297
facebook_page,2016-02-08,2016-02-12,7,2.3333333333333335,946,31,6,135.14285714285714,0.0,946,0,33
facebook_page,2016-02-09,2016-02-13,8,2.6666666666666665,775,27,5,96.875,0.0,775,0,-346
facebook_page,2016-02-12,2016-02-14,9,3.0,376,33,5,41.77777777777778,0.0,376,0,-257
facebook_page,2016-02-13,2016-02-16,5,1.6666666666666667,165,24,0,33.0,0.0,165,0,-7
facebook_page,2016-02-14,2016-02-18,5,1.6666666666666667,269,61,2,53.8,0.0,269,0,157
facebook_page,2016-02-16,2016-02-20,4,1.3333333333333333,315,65,3,78.75,0.0,315,0,0
facebook_page,2016-02-18,2016-02-23,4,1.3333333333333333,526,69,5,131.5,0.0,526,0,100
facebook_page,2016-02-20,2016-02-24,5,1.6666666666666667,1282,57,7,256.4,0.0,1282,0,867
facebook_page,2016-02-23,2016-02-25,7,2.3333333333333335,1899,78,15,271.2857142857143,0.0,1899,0,406
facebook_page,2016-02-24,2016-02-26,7,2.3333333333333335,1768,76,13,252.57142857142858,0.0,1768,0,-787
facebook_page,2016-02-25,2016-02-27,7,2.3333333333333335,1367,55,29,195.28571428571428,0.0,1367,0,-151
facebook_page,2016-02-26,2016-02-28,6,2.0,984,32,23,164.0,0.0,984,0,154
facebook_page,2016-02-27,2016-02-29,6,2.0,983,18,40,163.83333333333334,0.0,983,0,-387
facebook_page,2016-02-28,2016-03-01,6,2.0,604,27,25,100.66666666666667,0.0,604,0,-147
facebook_page,2016-02-29,2016-03-03,8,2.6666666666666665,507,40,22,63.375,0.0,507,0,58
facebook_page,2016-03-01,2016-03-04,10,3.3333333333333335,954,68,10,95.4,0.0,954,0,439
facebook_page,2016-03-03,2016-03-05,9,3.0,1469,65,7,163.22222222222223,0.0,1469,0,465
facebook_page,2016-03-04,2016-03-06,7,2.3333333333333335,1638,48,7,234.0,0.0,1638,0,-220
facebook_page,2016-03-05,2016-03-08,11,3.6666666666666665,1709,32,9,155.36363636363637,0.0,1709,0,-5
facebook_page,2016-03-06,2016-03-12,11,3.6666666666666665,1289,50,7,117.18181818181819,0.0,1289,0,-124
facebook_page,2016-03-08,2016-03-13,13,4.333333333333333,1159,69,14,89.15384615384616,0.0,1159,0,-421
facebook_page,2016-03-12,2016-03-14,7,2.3333333333333335,614,55,7,87.71428571428571,0.0,614,0,-130
facebook_page,2016-03-13,2016-03-15,7,2.3333333333333335,617,46,7,88.14285714285714,0.0,617,0,9
facebook_page,2016-03-14,2016-03-16,11,3.6666666666666665,2087,584,21,189.72727272727272,0.0,2087,0,1594
facebook_page,2016-03-15,2016-03-17,13,4.333333333333333,2666,1025,30,205.07692307692307,0.0,2666,0,446
facebook_page,2016-03-16,2016-03-18,14,4.666666666666667,2844,1021,30,203.14285714285714,0.0,2844,0,-1283
facebook_page,2016-03-17,2016-03-19,7,2.3333333333333335,1292,467,9,184.57142857142858,0.0,1292,0,-537
facebook_page,2016-03-18,2016-03-23,9,3.0,1235,216,4,137.22222222222223,0.0,1235,0,211
facebook_page,2016-03-19,2016-03-24,7,2.3333333333333335,951,201,4,135.85714285714286,0.0,951,0,-15
facebook_page,2016-03-23,2016-03-25,7,2.3333333333333335,859,201,6,122.71428571428571,0.0,859,0,-572
facebook_page,2016-03-24,2016-03-26,3,1.0,248,25,2,82.66666666666667,0.0,248,0,-116
facebook_page,2016-03-25,2016-03-28,4,1.3333333333333333,802,40,2,200.5,0.0,802,0,631
facebook_page,2016-03-26,2016-03-29,9,3.0,1654,126,4,183.77777777777777,0.0,1654,0,891
facebook_page,2016-03-28,2016-03-30,9,3.0,1850,285,5,205.55555555555554,0.0,1850,0,-474
facebook_page,2016-03-29,2016-03-31,10,3.3333333333333335,1874,388,12,187.4,0.0,1874,0,-197
facebook_page,2016-03-30,2016-04-01,7,2.3333333333333335,1293,342,10,184.71428571428572,0.0,1293,0,114
facebook_page,2016-03-31,2016-04-02,9,3.0,1418,458,16,157.55555555555554,0.0,1418,0,-373
facebook_page,2016-04-01,2016-04-03,9,3.0,1444,403,9,160.44444444444446,0.0,1444,0,410
facebook_page,2016-04-02,2016-04-04,10,3.3333333333333335,1630,542,7,163.0,0.0,1630,0,175
facebook_page,2016-04-03,2016-04-05,9,3.0,1705,398,0,189.44444444444446,0.0,1705,0,-324
facebook_page,2016-04-04,2016-04-06,7,2.3333333333333335,1099,336,0,157.0,0.0,1099,0,-382
facebook_page,2016-04-05,2016-04-07,7,2.3333333333333335,1195,430,1,170.71428571428572,0.0,1195,0,196
facebook_page,2016-04-06,2016-04-08,7,2.3333333333333335,1148,318,3,164.0,0.0,1148,0,235
facebook_page,2016-04-07,2016-04-09,13,4.333333333333333,2321,506,10,178.53846153846155,0.0,2321,0,695
facebook_page,2016-04-08,2016-04-10,14,4.666666666666667,2613,367,13,186.64285714285714,0.0,2613,0,535
facebook_page,2016-04-09,2016-04-11,14,4.666666666666667,2616,351,11,186.85714285714286,0.0,2616,0,-935
facebook_page,2016-04-10,2016-04-12,14,4.666666666666667,1848,223,7,132.0,0.0,1848,0,-365
facebook_page,2016-04-11,2016-04-13,10,3.3333333333333335,1003,100,4,100.3,0.0,1003,0,-313
facebook_page,2016-04-12,2016-04-14,11,3.6666666666666665,974,107,4,88.54545454545455,0.0,974,0,-196
facebook_page,2016-04-13,2016-04-15,10,3.3333333333333335,2305,98,1,230.5,0.0,2305,0,1811
facebook_page,2016-04-14,2016-04-16,10,3.3333333333333335,2374,79,0,237.4,0.0,2374,0,-215
facebook_page,2016-04-15,2016-04-17,12,4.0,3157,68,0,263.0833333333333,0.0,3157,0,-744
facebook_page,2016-04-16,2016-04-18,10,3.3333333333333335,2034,81,0,203.4,0.0,2034,0,619
facebook_page,2016-04-17,2016-04-19,17,5.666666666666667,3690,134,2,217.05882352941177,0.0,3690,0,658
facebook_page,2016-04-18,2016-04-20,18,6.0,3152,148,2,175.11111111111111,0.0,3152,0,-159
facebook_page,2016-04-19,2016-04-21,18,6.0,3099,107,5,172.16666666666666,0.0,3099,0,-1090
facebook_page,2016-04-20,2016-04-22,11,3.6666666666666665,1396,54,3,126.9090909090909,0.0,1396,0,-507
facebook_page,2016-04-21,2016-04-23,9,3.0,2130,84,5,236.66666666666666,0.00015605493133583021,2129,1,628
facebook_page,2016-04-22,2016-04-25,6,2.0,1504,77,2,250.66666666666666,0.00015605493133583021,1503,1,-13
facebook_page,2016-04-23,2016-04-27,7,2.3333333333333335,1750,101,3,250.0,0.00015605493133583021,1749,1,-995
facebook_page,2016-04-25,2016-04-30,4,1.3333333333333333,481,55,1,120.25,0.0,481,0,-15
facebook_page,2016-04-27,2016-05-01,4,1.3333333333333333,762,168,6,190.5,0.001851851851851852,760,2,22
facebook_page,2016-04-30,2016-05-02,4,1.3333333333333333,736,173,12,184.0,0.001851851851851852,734,2,248
facebook_page,2016-05-01,2016-05-03,4,1.3333333333333333,811,178,12,202.75,0.001851851851851852,809,2,-221
facebook_page,2016-05-02,2016-05-04,4,1.3333333333333333,558,63,8,139.5,0.0,558,0,-205
facebook_page,2016-05-03,2016-05-05,4,1.3333333333333333,510,54,2,127.5,0.0,510,0,125
facebook_page,2016-05-04,2016-05-06,7,2.3333333333333335,720,115,9,102.85714285714286,0.0,720,0,242
facebook_page,2016-05-05,2016-05-07,8,2.6666666666666665,707,125,8,88.375,0.0,707,0,-170
facebook_page,2016-05-06,2016-05-08,8,2.6666666666666665,643,142,10,80.375,0.0,643,0,-149
facebook_page,2016-05-07,2016-05-09,7,2.3333333333333335,755,88,4,107.85714285714286,0.0,755,0,367
facebook_page,2016-05-08,2016-05-10,7,2.3333333333333335,778,91,6,111.14285714285714,0.0,778,0,-83
facebook_page,2016-05-09,2016-05-11,9,3.0,2390,150,1271,265.55555555555554,0.00021616947686986597,2386,4,1351
facebook_page,2016-05-10,2016-05-12,7,2.3333333333333335,2045,151,1270,292.14285714285717,0.00021616947686986597,2041,4,-1
facebook_page,2016-05-11,2016-05-13,6,2.0,2041,123,1300,340.1666666666667,0.00021616947686986597,2037,4,-1699
facebook_page,2016-05-12,2016-05-17,5,1.6666666666666667,387,53,60,77.4,0.0,387,0,42
facebook_page,2016-05-13,2016-05-20,5,1.6666666666666667,641,39,60,128.2,0.0,641,0,257
facebook_page,2016-05-17,2016-05-23,5,1.6666666666666667,876,47,28,175.2,0.0,876,0,190
facebook_page,2016-05-20,2016-05-24,3,1.0,718,19,1,239.33333333333334,0.0,718,0,-370
facebook_page,2016-05-23,2016-05-26,3,1.0,1269,44,1,423.0,0.0,1269,0,573
facebook_page,2016-05-24,2016-05-27,5,1.6666666666666667,1533,60,1,306.6,0.0,1533,0,612
facebook_page,2016-05-26,2016-05-29,5,1.6666666666666667,1900,71,3,380.0,0.0,1900,0,-554
facebook_page,2016-05-27,2016-05-30,5,1.6666666666666667,1118,54,3,223.6,0.0,1118,0,-473
facebook_page,2016-05-29,2016-06-10,3,1.0,584,45,3,194.66666666666666,0.0,584,0,-289
facebook_page,2016-05-30,2016-06-12,5,1.6666666666666667,1160,240,1,232.0,0.0003138731952291274,1159,1,804
facebook_page,2016-06-10,2016-06-13,5,1.6666666666666667,1070,225,1,214.0,0.0003138731952291274,1069,1,-29
facebook_page,2016-06-12,2016-06-15,5,1.6666666666666667,1326,222,2,265.2,0.0003138731952291274,1325,1,-609
facebook_page,2016-06-13,2016-06-16,3,1.0,518,42,1,172.66666666666666,0.0024691358024691358,517,1,86
facebook_page,2016-06-15,2016-06-18,3,1.0,813,59,1,271.0,0.0024691358024691358,812,1,10
facebook_page,2016-06-16,2016-06-19,3,1.0,581,47,1,193.66666666666666,0.0024691358024691358,580,1,-33
facebook_page,2016-06-18,2016-06-24,6,2.0,993,26,4,165.5,0.0,993,0,203
facebook_page,2016-06-19,2016-06-25,7,2.3333333333333335,1968,195,4,281.14285714285717,0.00017959770114942528,1967,1,1217
facebook_page,2016-06-24,2016-06-27,8,2.6666666666666665,2212,246,5,276.5,0.0009371734587251829,2210,2,-201
facebook_page,2016-06-25,2016-06-28,5,1.6666666666666667,1974,251,2,394.8,0.0009371734587251829,1972,2,-1010
facebook_page,2016-06-27,2016-06-29,5,1.6666666666666667,1048,87,2,209.6,0.0007575757575757576,1047,1,47
facebook_page,2016-06-28,2016-07-02,5,1.6666666666666667,916,50,2,183.2,0.0,916,0,-95
facebook_page,2016-06-29,2016-07-03,6,2.0,783,67,2,130.5,0.0,783,0,-217
facebook_page,2016-07-02,2016-07-04,5,1.6666666666666667,573,55,2,114.6,0.0,573,0,-31
facebook_page,2016-07-03,2016-07-05,4,1.3333333333333333,409,50,0,102.25,0.0,409,0,-126
facebook_page,2016-07-04,2016-07-08,5,1.6666666666666667,440,28,4,88.0,0.0,440,0,24
facebook_page,2016-07-05,2016-07-10,6,2.0,913,175,175,152.16666666666666,0.0,913,0,606
facebook_page,2016-07-08,2016-07-11,6,2.0,1040,180,175,173.33333333333334,0.0,1040,0,-30
facebook_page,2016-07-10,2016-07-13,5,1.6666666666666667,1068,180,171,213.6,0.0,1068,0,-421
facebook_page,2016-07-11,2016-07-14,5,1.6666666666666667,680,49,0,136.0,0.0,680,0,91
facebook_page,2016-07-13,2016-07-15,7,2.3333333333333335,769,51,4,109.85714285714286,0.0,769,0,31
facebook_page,2016-07-14,2016-07-16,8,2.6666666666666665,887,63,4,110.875,0.0,887,0,85
facebook_page,2016-07-15,2016-07-18,7,2.3333333333333335,815,39,4,116.42857142857143,0.0,815,0,-70
facebook_page,2016-07-16,2016-07-20,5,1.6666666666666667,719,25,17,143.8,0.0,719,0,-183
facebook_page,2016-07-18,2016-07-21,3,1.0,509,13,17,169.66666666666666,0.0,509,0,-53
facebook_page,2016-07-20,2016-07-22,3,1.0,479,8,17,159.66666666666666,0.0,479,0,-4
facebook_page,2016-07-21,2016-07-23,4,1.3333333333333333,669,29,1,167.25,0.0,669,0,217
facebook_page,2016-07-22,2016-07-26,4,1.3333333333333333,640,24,21,160.0,0.0,640,0,-52
facebook_page,2016-07-23,2016-07-28,6,2.0,969,34,21,161.5,0.0,969,0,135
facebook_page,2016-07-26,2016-07-29,6,2.0,1154,70,21,192.33333333333334,0.0006720430107526881,1153,1,431
facebook_page,2016-07-28,2016-07-31,7,2.3333333333333335,1355,76,1,193.57142857142858,0.0006720430107526881,1354,1,-180
facebook_page,2016-07-29,2016-08-01,8,2.6666666666666665,1335,192,3,166.875,0.0006720430107526881,1334,1,-70
facebook_page,2016-07-31,2016-08-02,9,3.0,1232,166,6,136.88888888888889,0.0005611672278338945,1231,1,127
facebook_page,2016-08-01,2016-08-04,8,2.6666666666666665,1269,164,6,158.625,0.0005611672278338945,1268,1,-123
facebook_page,2016-08-02,2016-08-05,5,1.6666666666666667,847,41,4,169.4,0.0005611672278338945,846,1,-389
facebook_page,2016-08-04,2016-08-06,5,1.6666666666666667,811,12,0,162.2,0.0,811,0,54
facebook_page,2016-08-05,2016-08-08,5,1.6666666666666667,522,19,1,104.4,0.0,522,0,10
